"preditor","predicao_xgboost","predicao_rsf","prob_teorica"
1,NA,0.675476673415396,0.677600581416428
0,NA,0.69398539182404,0.714691441186324
0,NA,0.69398539182404,0.714691441186324
0,0.7410688996315,0.69398539182404,0.714691441186324
1,NA,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
0,NA,0.69398539182404,0.714691441186324
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
0,0.682536005973816,0.69398539182404,0.714691441186324
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
0,NA,0.69398539182404,0.714691441186324
1,0.682536005973816,0.675476673415396,0.677600581416428
0,0.682536005973816,0.69398539182404,0.714691441186324
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
1,NA,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
0,0.682536005973816,0.69398539182404,0.714691441186324
0,0.682536005973816,0.69398539182404,0.714691441186324
1,0.682536005973816,0.675476673415396,0.677600581416428
1,NA,0.675476673415396,0.677600581416428
1,NA,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
0,NA,0.69398539182404,0.714691441186324
1,NA,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
1,NA,0.675476673415396,0.677600581416428
0,0.682536005973816,0.69398539182404,0.714691441186324
0,0.682536005973816,0.69398539182404,0.714691441186324
0,0.682536005973816,0.69398539182404,0.714691441186324
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
0,0.682536005973816,0.69398539182404,0.714691441186324
0,0.682536005973816,0.69398539182404,0.714691441186324
0,0.7410688996315,0.69398539182404,0.714691441186324
1,0.682536005973816,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
0,0.682536005973816,0.69398539182404,0.714691441186324
0,NA,0.69398539182404,0.714691441186324
0,0.7410688996315,0.69398539182404,0.714691441186324
0,0.682536005973816,0.69398539182404,0.714691441186324
1,0.7410688996315,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
1,NA,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
0,0.7410688996315,0.69398539182404,0.714691441186324
0,NA,0.69398539182404,0.714691441186324
0,NA,0.69398539182404,0.714691441186324
1,NA,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
1,NA,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
0,0.7410688996315,0.69398539182404,0.714691441186324
1,NA,0.675476673415396,0.677600581416428
0,0.682536005973816,0.69398539182404,0.714691441186324
1,NA,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
1,NA,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
1,NA,0.675476673415396,0.677600581416428
1,NA,0.675476673415396,0.677600581416428
1,NA,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
0,0.682536005973816,0.69398539182404,0.714691441186324
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
0,0.682536005973816,0.69398539182404,0.714691441186324
1,NA,0.675476673415396,0.677600581416428
1,NA,0.675476673415396,0.677600581416428
0,0.7410688996315,0.69398539182404,0.714691441186324
1,0.682536005973816,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.7410688996315,0.675476673415396,0.677600581416428
0,0.682536005973816,0.69398539182404,0.714691441186324
0,0.682536005973816,0.69398539182404,0.714691441186324
0,NA,0.69398539182404,0.714691441186324
0,0.682536005973816,0.69398539182404,0.714691441186324
1,0.7410688996315,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
1,0.682536005973816,0.675476673415396,0.677600581416428
