"preditor","predicao_xgboost","predicao_rsf","prob_teorica"
0,NA,0.637915817783751,0.640146686716683
1,NA,0.617305766795968,0.570346840743926
0,NA,0.637915817783751,0.640146686716683
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
0,0.993491053581238,0.637915817783751,0.640146686716683
1,0.993491053581238,0.617305766795968,0.570346840743926
1,0.977504134178162,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,0.977504134178162,0.617305766795968,0.570346840743926
1,0.993491053581238,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
0,0.993491053581238,0.637915817783751,0.640146686716683
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,0.993491053581238,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,0.993491053581238,0.617305766795968,0.570346840743926
0,0.993491053581238,0.637915817783751,0.640146686716683
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,0.977504134178162,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
0,NA,0.637915817783751,0.640146686716683
1,0.993491053581238,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,0.993491053581238,0.617305766795968,0.570346840743926
0,0.993491053581238,0.637915817783751,0.640146686716683
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,NA,0.617305766795968,0.570346840743926
1,0.977504134178162,0.617305766795968,0.570346840743926
1,0.993491053581238,0.617305766795968,0.570346840743926
0,NA,0.637915817783751,0.640146686716683
