"preditor","predicao_xgboost","predicao_rsf","prob_teorica"
1,0.73553454875946,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,0.712116599082947,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
0,NA,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.712116599082947,0.697600667719168,0.677600581416428
1,0.712116599082947,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
0,NA,0.670650541453941,0.714691441186324
0,0.73553454875946,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
1,0.712116599082947,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
0,NA,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,0.712116599082947,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
1,0.712116599082947,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
0,0.73553454875946,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
0,0.73553454875946,0.670650541453941,0.714691441186324
0,NA,0.670650541453941,0.714691441186324
0,0.73553454875946,0.670650541453941,0.714691441186324
1,0.712116599082947,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.712116599082947,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
0,NA,0.670650541453941,0.714691441186324
1,0.712116599082947,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
0,NA,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
0,NA,0.670650541453941,0.714691441186324
1,0.712116599082947,0.697600667719168,0.677600581416428
0,NA,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,0.712116599082947,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.712116599082947,0.697600667719168,0.677600581416428
0,NA,0.670650541453941,0.714691441186324
0,NA,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,0.712116599082947,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
1,NA,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
0,NA,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
0,0.712116599082947,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
0,0.73553454875946,0.670650541453941,0.714691441186324
1,0.73553454875946,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
1,0.73553454875946,0.697600667719168,0.677600581416428
1,NA,0.697600667719168,0.677600581416428
