"preditor","predicao_xgboost","predicao_rsf","prob_teorica"
0,0.580833673477173,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.580833673477173,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.580833673477173,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.580833673477173,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.580833673477173,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.580833673477173,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.580833673477173,0.71445872484338,0.714691441186324
0,0.580833673477173,0.71445872484338,0.714691441186324
0,0.580833673477173,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,NA,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.580833673477173,0.659454759929767,0.677600581416428
1,NA,0.659454759929767,0.677600581416428
0,0.64281690120697,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.580833673477173,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.64281690120697,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.580833673477173,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.64281690120697,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,NA,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.580833673477173,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.580833673477173,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.64281690120697,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.580833673477173,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.580833673477173,0.659454759929767,0.677600581416428
0,0.64281690120697,0.71445872484338,0.714691441186324
1,0.580833673477173,0.659454759929767,0.677600581416428
0,0.64281690120697,0.71445872484338,0.714691441186324
1,0.580833673477173,0.659454759929767,0.677600581416428
0,0.64281690120697,0.71445872484338,0.714691441186324
1,0.64281690120697,0.659454759929767,0.677600581416428
0,0.64281690120697,0.71445872484338,0.714691441186324
1,0.580833673477173,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
1,0.64281690120697,0.659454759929767,0.677600581416428
