"preditor","predicao_xgboost","predicao_rsf","prob_teorica"
0,0.77010053396225,0.608904413416852,0.6011338
1,0.957370281219482,0.524954807769389,0.5138367
0,0.77010053396225,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
0,NA,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
0,0.77010053396225,0.608904413416852,0.6011338
1,0.957370281219482,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
0,NA,0.608904413416852,0.6011338
0,0.957370281219482,0.608904413416852,0.6011338
1,0.77010053396225,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
0,0.77010053396225,0.608904413416852,0.6011338
0,0.957370281219482,0.608904413416852,0.6011338
0,0.77010053396225,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
0,0.77010053396225,0.608904413416852,0.6011338
1,0.957370281219482,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
0,NA,0.608904413416852,0.6011338
1,0.957370281219482,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
1,0.77010053396225,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
0,0.77010053396225,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
0,0.77010053396225,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
0,NA,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
0,0.77010053396225,0.608904413416852,0.6011338
0,0.77010053396225,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
0,0.77010053396225,0.608904413416852,0.6011338
1,0.77010053396225,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
0,NA,0.608904413416852,0.6011338
1,0.77010053396225,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
0,0.77010053396225,0.608904413416852,0.6011338
0,0.77010053396225,0.608904413416852,0.6011338
1,0.957370281219482,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
0,NA,0.608904413416852,0.6011338
1,NA,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
0,0.77010053396225,0.608904413416852,0.6011338
0,NA,0.608904413416852,0.6011338
1,0.957370281219482,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
0,NA,0.608904413416852,0.6011338
0,NA,0.608904413416852,0.6011338
1,0.957370281219482,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
1,0.77010053396225,0.524954807769389,0.5138367
1,0.957370281219482,0.524954807769389,0.5138367
0,0.77010053396225,0.608904413416852,0.6011338
1,0.957370281219482,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,0.77010053396225,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
1,NA,0.524954807769389,0.5138367
0,0.77010053396225,0.608904413416852,0.6011338
1,0.957370281219482,0.524954807769389,0.5138367
0,0.957370281219482,0.608904413416852,0.6011338
